mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__ngram_range,param_tfidf__max_features,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1801.8390624523163,47.08785820934409,25.713412602742512,7.386184204276476,"(1, 1)",10000,400,5,1,0.5,,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 400, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.5, 'clf__max_depth': None}",0.9964323731531602,0.9971117799446663,0.9970263069874261,0.9968568200284175,0.000302150921496313,2
1511.729937473933,154.09512522201635,33.72656758626302,3.7622175543175502,"(1, 1)",10000,400,10,4,0.5,50,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 400, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.5, 'clf__max_depth': 50}",0.9958378681528929,0.9961775610454546,0.995837044143483,0.9959508244472768,0.0001603273390344698,20
822.1124794483185,67.51738698258256,30.53438448905945,2.2491698284521626,"(1, 1)",5000,200,2,2,0.5,50,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 5000, 'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 0.5, 'clf__max_depth': 50}",0.9961775976422873,0.9965172321565177,0.9966016167085188,0.9964321488357747,0.0001832619631992289,11
816.1452465057373,42.7407143389647,65.1783553759257,9.182299470805393,"(1, 2)",5000,100,10,1,0.5,50,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.5, 'clf__max_depth': 50}",0.9966871232708339,0.996856858475131,0.9968563816724219,0.9968001211394623,7.990179627150481e-05,4
63.43242255846659,1.5680817525505546,30.24306631088257,1.2902107167541088,"(1, 1)",20000,400,10,4,log2,30,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 400, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 30}",0.9632973105733216,0.9632854498452526,0.9683000813643026,0.9649609472609589,0.0023611293327984854,39
465.85916503270465,27.641733059806384,36.44286791483561,7.683248777797604,"(1, 1)",10000,100,5,2,0.5,20,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 0.5, 'clf__max_depth': 20}",0.9961775976422873,0.9967720845835021,0.9966865593013677,0.9965454138423858,0.00026241850958873725,9
88.81754461924235,0.529521250823443,43.03874897956848,0.9171881704627768,"(1, 1)",20000,300,2,4,log2,,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': None}",0.9647418182753771,0.9660939230221619,0.9704266486697508,0.9670874633224299,0.0024248252032385564,38
1530.0723472436268,49.751465834851,17.136056502660114,13.859737206964951,"(1, 1)",5000,500,2,4,0.5,50,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 5000, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.5, 'clf__max_depth': 50}",0.9958378681528929,0.9962624861604537,0.9959219816932827,0.9960074453355431,0.00018358129661002283,19
166.7699919541677,4.752018077883737,35.3511004447937,3.120631248852488,"(1, 1)",20000,300,2,2,sqrt,50,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 50}",0.9929495874805803,0.9949879635143979,0.9947328240575659,0.9942234583508481,0.0009067650490234239,28
218.48661589622498,35.32670057725317,28.07626398404439,9.34027089678098,"(1, 1)",5000,500,2,4,sqrt,30,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 5000, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 30}",0.994903340980677,0.9957524900459305,0.9960919388043854,0.9955825899436643,0.0004998938088525235,25
1482.4788241386414,39.21352194630779,18.374911069869995,3.1450808976884628,"(1, 2)",10000,400,2,4,0.5,20,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 400, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.5, 'clf__max_depth': 20}",0.996092599167747,0.9966870907867897,0.9958369591222312,0.9962055496922559,0.0003561360484528333,13
732.3977461655935,20.121288531585243,50.78151241938273,12.506248924166457,"(1, 2)",10000,200,5,4,0.3,20,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.3, 'clf__max_depth': 20}",0.9959227513296176,0.9966021942984231,0.9956671275779108,0.9960640244019837,0.00039459346479153034,17
118.65521383285522,27.274962099193466,33.7010969320933,9.626211047129253,"(1, 1)",20000,200,5,2,sqrt,,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.9932043885968465,0.9956675179490648,0.9948175972213521,0.9945631679224212,0.0010215355280347347,27
529.2506238619486,26.16919153598457,61.24052627881368,15.626407918102391,"(1, 2)",20000,100,10,1,0.3,10,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 20000, 'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.3, 'clf__max_depth': 10}",0.9952433898538127,0.9962625220521495,0.9962618545085425,0.9959225888048349,0.00048026626136335004,22
769.8594725131989,8.778958577696317,54.85317540168762,2.8970836793301675,"(1, 2)",5000,400,5,4,0.3,,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 400, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.3, 'clf__max_depth': None}",0.996007674869697,0.9965172661048649,0.9958370017533776,0.9961206475759798,0.00028897753228668483,15
313.6743492285411,71.27385149062879,57.516862312952675,0.5334342913655371,"(1, 2)",10000,400,5,4,sqrt,20,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 400, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 20}",0.9932902414108968,0.9946487885482491,0.9943932255538761,0.994110751837674,0.0005894947731522777,29
268.5926249027252,23.170861475410554,56.24880361557007,1.0796028936348019,"(1, 2)",10000,100,2,1,log2,20,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 20}",0.9817370601978256,0.9785038505587791,0.9837723014106186,0.9813377373890745,0.0021692913779625058,35
550.7234952449799,19.596192992058082,36.910804430643715,8.012139800383546,"(1, 2)",5000,100,2,4,0.5,50,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.5, 'clf__max_depth': 50}",0.9958378285438241,0.9967720530257824,0.9958369162500289,0.9961489326065451,0.00044061283134806147,14
538.7703224817911,21.541602661343745,39.29977345466614,6.889718519704857,"(1, 2)",20000,200,2,4,0.3,50,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 20000, 'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.3, 'clf__max_depth': 50}",0.9958378285438241,0.9967720530257824,0.9961768383449386,0.996262239971515,0.00038614671135809393,12
33.75428660710653,15.179052970336555,16.97007902463277,7.47243581939198,"(1, 1)",10000,300,2,2,sqrt,10,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 10}",0.9828457893574647,0.9887887077731811,0.9862403001181972,0.9859582657496144,0.0024343688248033473,31
390.9942905108134,8.69898368518087,33.73088312149048,11.635396203040669,"(1, 2)",5000,500,5,4,sqrt,50,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 500, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 50}",0.996432338686474,0.9974514940275583,0.9962618545085425,0.9967152290741916,0.0005252496389960841,8
270.49341972668964,10.905823118483825,35.21550107002258,3.622353167190529,"(1, 2)",5000,500,5,2,sqrt,30,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 500, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 30}",0.9958378285438241,0.9977064020916635,0.9966866938739696,0.9967436415031523,0.0007639040298682643,7
868.7854370276133,45.60225566691833,52.405773083368935,15.02836288003859,"(1, 2)",5000,200,10,1,0.5,30,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 200, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.5, 'clf__max_depth': 30}",0.9966871232708339,0.996856858475131,0.996856348753401,0.9968001101664553,7.989407108032953e-05,5
171.72068810462952,2.0709147493681312,41.13506770133972,1.9704273632991458,"(1, 2)",5000,300,10,4,log2,50,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 300, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': 50}",0.9826740689736306,0.9841129165396214,0.9878522799550841,0.984879755156112,0.0021824295849529993,32
660.5623494784037,86.90166157543517,38.213720162709556,4.635397156833621,"(1, 1)",5000,500,2,4,0.3,20,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 5000, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.3, 'clf__max_depth': 20}",0.9954132687876052,0.9959228289310619,0.9956671714473599,0.9956677563886757,0.00020802746864643154,24
76.38974229494731,3.9193400201543334,32.29259451230367,5.701574838345863,"(1, 1)",5000,500,2,4,log2,,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 5000, 'clf__n_estimators': 500, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__max_depth': None}",0.9808006686164134,0.9820725788393587,0.9842822348215374,0.9823851607591031,0.001438426548368936,34
72.69528245925903,10.989627393951325,35.23907391230265,9.21247163733132,"(1, 1)",10000,100,2,1,sqrt,10,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 10}",0.9832708585431341,0.9829307789823316,0.9868358919222369,0.9843458431492342,0.001766195665994752,33
46.83754150072733,0.6859004385636596,24.516221523284912,0.31935682007316374,"(1, 1)",10000,200,5,2,log2,20,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 20}",0.9710329952784064,0.9745971172634644,0.9725553135389201,0.9727284753602636,0.0014601895181498002,37
650.5256680647532,69.52633224059745,58.77281506856283,10.46728048663876,"(1, 2)",5000,200,10,2,0.5,10,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 200, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 0.5, 'clf__max_depth': 10}",0.9956680261954928,0.9963474120395651,0.9960069607090549,0.9960074663147043,0.0002773583398292751,18
967.2573366165161,29.360575980715822,56.71780443191528,4.959011366414798,"(1, 2)",20000,300,5,1,0.3,20,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 20000, 'clf__n_estimators': 300, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.3, 'clf__max_depth': 20}",0.9967720530257824,0.9977063561845549,0.9971112847071475,0.9971965646391615,0.0003861649891141763,1
1364.9933679103851,95.52665976439353,41.03268973032633,4.575245313738377,"(1, 2)",10000,300,10,2,0.5,,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 300, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 0.5, 'clf__max_depth': None}",0.9966871232708339,0.9971967414785554,0.9964316240487374,0.9967718295993756,0.0003180487823422535,6
289.0328156153361,13.222311885584833,32.06943702697754,4.86434000580821,"(1, 1)",5000,200,2,4,0.3,10,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 5000, 'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.3, 'clf__max_depth': 10}",0.9950736024083777,0.9954982292525127,0.9955822806396513,0.9953847041001805,0.00022264224801524972,26
373.64538192749023,20.04324357875051,51.81827680269877,15.16239849371123,"(1, 2)",10000,200,2,4,sqrt,,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.995158382218492,0.9966021610797711,0.9958371698676978,0.9958659043886536,0.0005897703533806029,23
262.3137013912201,15.718957415044231,25.380804459253948,7.797839897217485,"(1, 1)",20000,100,5,1,0.3,20,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.3, 'clf__max_depth': 20}",0.9963474120395651,0.9966022601458668,0.9966865593013677,0.9965454104956,0.00014417380332699977,10
706.8370406627655,63.924878313006865,46.85069958368937,1.1124060267102316,"(1, 2)",20000,100,5,1,0.5,20,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 20000, 'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.5, 'clf__max_depth': 20}",0.9965172321565177,0.9974515451829662,0.9966015114201736,0.9968567629198858,0.00042197962346291227,3
63.20458062489828,13.557967158217709,21.597118933995564,1.6580828129356462,"(1, 1)",10000,200,10,1,log2,50,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 10000, 'clf__n_estimators': 200, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 50}",0.9808010606552868,0.9802880068971611,0.9797785694512605,0.9802892123345694,0.0004174311563098778,36
658.4807647864023,33.2904149453015,32.536643505096436,10.625949456671709,"(1, 2)",10000,200,2,1,0.5,10,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 10000, 'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_features': 0.5, 'clf__max_depth': 10}",0.9953283511110982,0.9967721159544287,0.9960918991227293,0.9960641220627521,0.0005897416974150873,16
296.81884002685547,55.920130152018096,80.16575892766316,7.508076607001764,"(1, 2)",5000,200,2,4,sqrt,10,"{'tfidf__ngram_range': (1, 2), 'tfidf__max_features': 5000, 'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__max_depth': 10}",0.9874321554374954,0.9922709684857935,0.9904870393163616,0.9900633877465502,0.0019980220917276918,30
66.71972807248433,13.954038004310304,27.78954227765401,2.3313438739321306,"(1, 1)",20000,500,10,2,log2,10,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__max_depth': 10}",0.9474273854218894,0.9426242675804022,0.9438007284273988,0.9446174604765635,0.002044141821548068,40
513.5797812143961,37.06444618292283,4.24059780438741,1.5148082405034429,"(1, 1)",20000,400,5,4,0.5,20,"{'tfidf__ngram_range': (1, 1), 'tfidf__max_features': 20000, 'clf__n_estimators': 400, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 0.5, 'clf__max_depth': 20}",0.9957529468031895,0.9964323731531602,0.9956671275779108,0.9959508158447535,0.0003423101087384787,21
